Index,Title,Link,Date,Source
426,Chat GPT' is being hailed as a game changer in AI technology,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmNhcGV0YWxrLmNvLnphL2FydGljbGVzLzQ2NDM1My9jaGF0LWdwdC1pcy1iZWluZy1oYWlsZWQtYXMtYS1nYW1lLWNoYW5nZXItaW4tYWktdGVjaG5vbG9nedIBAA?oc=5,16/01/2023,CapeTalk 567
427,ChatGPT has arrived – and nothing has changed | THE Campus ...,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LnRpbWVzaGlnaGVyZWR1Y2F0aW9uLmNvbS9jYW1wdXMvY2hhdGdwdC1oYXMtYXJyaXZlZC1hbmQtbm90aGluZy1oYXMtY2hhbmdlZNIBAA?oc=5,17/01/2023,Times Higher Education
428,ChatGPT is like many other AI models: rife with bias,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3Lmluc2lkZXIuY29tL2NoYXRncHQtaXMtbGlrZS1tYW55LW90aGVyLWFpLW1vZGVscy1yaWZlLXdpdGgtYmlhcy0yMDIzLTHSAVZodHRwczovL3d3dy5pbnNpZGVyLmNvbS9jaGF0Z3B0LWlzLWxpa2UtbWFueS1vdGhlci1haS1tb2RlbHMtcmlmZS13aXRoLWJpYXMtMjAyMy0xP2FtcA?oc=5,16/01/2023,Insider
429,‘This song sucks’: Nick Cave responds to ChatGPT song written in style of Nick Cave,https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LnRoZWd1YXJkaWFuLmNvbS9tdXNpYy8yMDIzL2phbi8xNy90aGlzLXNvbmctc3Vja3Mtbmljay1jYXZlLXJlc3BvbmRzLXRvLWNoYXRncHQtc29uZy13cml0dGVuLWluLXN0eWxlLW9mLW5pY2stY2F2ZdIBfmh0dHBzOi8vYW1wLnRoZWd1YXJkaWFuLmNvbS9tdXNpYy8yMDIzL2phbi8xNy90aGlzLXNvbmctc3Vja3Mtbmljay1jYXZlLXJlc3BvbmRzLXRvLWNoYXRncHQtc29uZy13cml0dGVuLWluLXN0eWxlLW9mLW5pY2stY2F2ZQ?oc=5,16/01/2023,The Guardian
430,General availability of Azure OpenAI Service expands access to ...,https://news.google.com/rss/articles/CBMingFodHRwczovL2F6dXJlLm1pY3Jvc29mdC5jb20vZW4tdXMvYmxvZy9nZW5lcmFsLWF2YWlsYWJpbGl0eS1vZi1henVyZS1vcGVuYWktc2VydmljZS1leHBhbmRzLWFjY2Vzcy10by1sYXJnZS1hZHZhbmNlZC1haS1tb2RlbHMtd2l0aC1hZGRlZC1lbnRlcnByaXNlLWJlbmVmaXRzL9IBAA?oc=5,16/01/2023,Microsoft
431,Forget ChatGPT! Character.AI Will Let You Talk to Famous ...,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmFuYWx5dGljc2luc2lnaHQubmV0L2ZvcmdldC1jaGF0Z3B0LWNoYXJhY3Rlci1haS13aWxsLWxldC15b3UtdGFsay10by1mYW1vdXMtcGVyc29uYWxpdGllcy_SAQA?oc=5,17/01/2023,Analytics Insight
432,"‘Hilarious’: ChatGPT answers ‘leave of absence’ in Shashi Tharoor style, Congress MP responds",https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL2xhdGVzdC90cmVuZHMvc3RvcnkvaGlsYXJpb3VzLWNoYXRncHQtYW5zd2Vycy1sZWF2ZS1vZi1hYnNlbmNlLWluLXNoYXNoaS10aGFyb29yLXN0eWxlLWNvbmdyZXNzLW1wLXJlc3BvbmRzLTM2MDUyMy0yMDIzLTAxLTE20gGeAWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vYW1wL2xhdGVzdC90cmVuZHMvc3RvcnkvaGlsYXJpb3VzLWNoYXRncHQtYW5zd2Vycy1sZWF2ZS1vZi1hYnNlbmNlLWluLXNoYXNoaS10aGFyb29yLXN0eWxlLWNvbmdyZXNzLW1wLXJlc3BvbmRzLTM2MDUyMy0yMDIzLTAxLTE2?oc=5,16/01/2023,Business Today
433,XRP Price Prediction by AI ChatGPT,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LnRoZWNvaW5yZXB1YmxpYy5jb20vMjAyMy8wMS8xNi94cnAtcHJpY2UtcHJlZGljdGlvbi1ieS1haS1jaGF0Z3B0L9IBAA?oc=5,16/01/2023,The Coin Republic
434,ChatGPT Sermon: Rabbi uses AI to deliver message to congregation,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LnRoZWpjLmNvbS9uZXdzL3dvcmxkL25ldy15b3JrLXJhYmJpLWRlbGl2ZXJzLXNlcm1vbi13cml0dGVuLWJ5LWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLTZCa3dERUhjMlpXUjYzdG1vT2R2dmbSAQA?oc=5,16/01/2023,The Jewish Chronicle
435,Seattle Public Schools bans ChatGPT; district 'requires original ...,https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3LmdlZWt3aXJlLmNvbS8yMDIzL3NlYXR0bGUtcHVibGljLXNjaG9vbHMtYmFucy1jaGF0Z3B0LWRpc3RyaWN0LXJlcXVpcmVzLW9yaWdpbmFsLXRob3VnaHQtYW5kLXdvcmstZnJvbS1zdHVkZW50cy_SAQA?oc=5,16/01/2023,GeekWire
436,Shiba Inu’s price prediction using ChatGPT Journey to the moon within reach?,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vYW1iY3J5cHRvLmNvbS9zaGliYS1pbnVzLXByaWNlLXByZWRpY3Rpb24tdXNpbmctY2hhdGdwdC1qb3VybmV5LXRvLXRoZS1tb29uLXdpdGhpbi1yZWFjaC_SAWVodHRwczovL2FtYmNyeXB0by5jb20vc2hpYmEtaW51cy1wcmljZS1wcmVkaWN0aW9uLXVzaW5nLWNoYXRncHQtam91cm5leS10by10aGUtbW9vbi13aXRoaW4tcmVhY2gvYW1wLw?oc=5,17/01/2023,AMBCrypto News
437,Study finds ChatGPT can write medical research abstracts that can trick scientists,https://news.google.com/rss/articles/CBMiiwFodHRwczovL21lZGljYWxkaWFsb2d1ZXMuaW4vbWR0di9yYWRpb2xvZ3kvdmlkZW9zL3N0dWR5LWZpbmRzLWNoYXRncHQtY2FuLXdyaXRlLW1lZGljYWwtcmVzZWFyY2gtYWJzdHJhY3RzLXRoYXQtY2FuLXRyaWNrLXNjaWVudGlzdHMtMTA1NzA30gGPAWh0dHBzOi8vbWVkaWNhbGRpYWxvZ3Vlcy5pbi9hbXAvbWR0di9yYWRpb2xvZ3kvdmlkZW9zL3N0dWR5LWZpbmRzLWNoYXRncHQtY2FuLXdyaXRlLW1lZGljYWwtcmVzZWFyY2gtYWJzdHJhY3RzLXRoYXQtY2FuLXRyaWNrLXNjaWVudGlzdHMtMTA1NzA3?oc=5,16/01/2023,Medical Dialogues
438,London's mayor is making his first big speech this week. We asked ChatGPT to write it,https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5jYmMuY2EvbmV3cy9jYW5hZGEvbG9uZG9uL2xvbmRvbi1zLW1heW9yLWlzLW1ha2luZy1oaXMtZmlyc3QtYmlnLXNwZWVjaC10aGlzLXdlZWstd2UtYXNrZWQtY2hhdGdwdC10by13cml0ZS1pdC0xLjY3MTI5NjLSASBodHRwczovL3d3dy5jYmMuY2EvYW1wLzEuNjcxMjk2Mg?oc=5,16/01/2023,CBC.ca
439,"DeepMind's AI chatbot can do things that ChatGPT cannot, CEO ...",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LmluZGVwZW5kZW50LmNvLnVrL3RlY2gvZGVlcG1pbmQtYWktY2hhdGJvdC1jaGF0Z3B0LW9wZW5haS1iMjI2Mjg2Mi5odG1s0gEA?oc=5,16/01/2023,The Independent
440,"ChatGPT will break financial services, but then it might save it",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmFtZXJpY2FuYmFua2VyLmNvbS9vcGluaW9uL2NoYXRncHQtd2lsbC1icmVhay1maW5hbmNpYWwtc2VydmljZXMtYnV0LXRoZW4taXQtbWlnaHQtc2F2ZS1pdNIBAA?oc=5,16/01/2023,American Banker
441,"GPT 4 | Implications, pros and cons for the next generation of ChatGPT",https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LmNuYmN0djE4LmNvbS92aWV3cy9ncHQtNC1pbXBsaWNhdGlvbnMtcHJvcy1hbmQtY29ucy1vZi10aGUtbmV4dC1nZW5lcmF0aW9uLW9mLWNoYXRncHQtMTU2ODAzMTEuaHRt0gFyaHR0cHM6Ly93d3cuY25iY3R2MTguY29tL3ZpZXdzL2dwdC00LWltcGxpY2F0aW9ucy1wcm9zLWFuZC1jb25zLW9mLXRoZS1uZXh0LWdlbmVyYXRpb24tb2YtY2hhdGdwdC0xNTY4MDMxMS5odG0vYW1w?oc=5,17/01/2023,CNBCTV18
442,"ChatGPT – The buzz around it, the inherent biases of the algorithm, its jokes on Hinduism, and more – The basics of the AI based platform",https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3Lm9waW5kaWEuY29tLzIwMjMvMDEvY2hhdGdwdC1hcnRpZmljYWwtaW50ZWxsaWdlbmNlLWNoYXRib3QtYmlhc2VkLWhlcmUtaXMtaG93L9IBXmh0dHBzOi8vd3d3Lm9waW5kaWEuY29tLzIwMjMvMDEvY2hhdGdwdC1hcnRpZmljYWwtaW50ZWxsaWdlbmNlLWNoYXRib3QtYmlhc2VkLWhlcmUtaXMtaG93L2FtcC8?oc=5,16/01/2023,OpIndia
443,"Enterprise hits and misses retailers face the 2023 omni challenge, ChatGPT owns the hype cycle, and the autonomous enterprise gets new buzzwords",https://news.google.com/rss/articles/CBMicGh0dHBzOi8vZGlnaW5vbWljYS5jb20vZW50ZXJwcmlzZS1oaXRzLWFuZC1taXNzZXMtcmV0YWlsZXJzLWZhY2UtMjAyMy1vbW5pLWNoYWxsZW5nZS1jaGF0Z3B0LW93bnMtaHlwZS1jeWNsZS1hbmTSAXRodHRwczovL2RpZ2lub21pY2EuY29tL2VudGVycHJpc2UtaGl0cy1hbmQtbWlzc2VzLXJldGFpbGVycy1mYWNlLTIwMjMtb21uaS1jaGFsbGVuZ2UtY2hhdGdwdC1vd25zLWh5cGUtY3ljbGUtYW5kP2FtcA?oc=5,16/01/2023,Diginomica
444,"How to use Chatsonic, an alternative to ChatGPT AI chatbot?",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnNwb3J0c2tlZWRhLmNvbS9nYW1pbmctdGVjaC9ob3ctdXNlLWNoYXRzb25pYy1hbHRlcm5hdGl2ZS1jaGF0Z3B0LWFpLWNoYXRib3TSAVxodHRwczovL3d3dy5zcG9ydHNrZWVkYS5jb20vYW1wL2dhbWluZy10ZWNoL2hvdy11c2UtY2hhdHNvbmljLWFsdGVybmF0aXZlLWNoYXRncHQtYWktY2hhdGJvdA?oc=5,16/01/2023,Sportskeeda
445,AI tools like ChatGPT and Lensa are spreading like wildfire online ...,https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LnRoZWdsb2JlYW5kbWFpbC5jb20vYnVzaW5lc3MvYXJ0aWNsZS1haS10b29scy1ldGhpY3Mv0gEA?oc=5,16/01/2023,The Globe and Mail
446,"This ChatGPT Competitor Wants to Remember Everything for You, Forever",https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vZG90LmxhL3BlcnNvbmFsLWFpLTI2NTkyMTM1MDAuaHRtbNIBKWh0dHBzOi8vZG90LmxhL2FtcC9wZXJzb25hbC1haS0yNjU5MjEzNTAw?oc=5,16/01/2023,dot.LA
447,ChatGPT successfully writes fake research paper abstracts mid,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3Lm1pZC1kYXkuY29tL3RlY2hub2xvZ3kvYXJ0aWNsZS9jaGF0Z3B0LWZvb2xzLXNjaWVudGlzdHMtYnktd3JpdGluZy1mYWtlLXJlc2VhcmNoLXBhcGVyLWFic3RyYWN0cy0yMzI2NTcxMtIBeWh0dHBzOi8vd3d3Lm1pZC1kYXkuY29tL2FtcC90ZWNobm9sb2d5L2FydGljbGUvY2hhdGdwdC1mb29scy1zY2llbnRpc3RzLWJ5LXdyaXRpbmctZmFrZS1yZXNlYXJjaC1wYXBlci1hYnN0cmFjdHMtMjMyNjU3MTI?oc=5,16/01/2023,mid-day.com
448,The Company Behind ChatGPT The Journal. WSJ Podcasts,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3Lndzai5jb20vcG9kY2FzdHMvdGhlLWpvdXJuYWwvdGhlLWNvbXBhbnktYmVoaW5kLWNoYXRncHQvMGJmZDIzNmQtZmFlYy00NDIwLTg4NTktMjg5NWVhNzgzMTJk0gEA?oc=5,17/01/2023,The Wall Street Journal
449,Microsoft Wants To Put Chat GPT style AI Tools in Every Product,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzAxLzE3L21pY3Jvc29mdC13YW50cy10by1wdXQtY2hhdC1ncHQtc3R5bGUtYWktdG9vbHMtaW4v0gEA?oc=5,17/01/2023,The Motley Fool
450,This 22 year old is trying to save us from ChatGPT before it changes ...,https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5ucHIub3JnL3NlY3Rpb25zL21vbmV5LzIwMjMvMDEvMTcvMTE0OTIwNjE4OC90aGlzLTIyLXllYXItb2xkLWlzLXRyeWluZy10by1zYXZlLXVzLWZyb20tY2hhdGdwdC1iZWZvcmUtaXQtY2hhbmdlcy13cml0aW5nLWZvctIBAA?oc=5,17/01/2023,NPR
451,We asked the Chat GPT AI to name the greatest boxer and fight of all time,https://news.google.com/rss/articles/CBMiiwFodHRwczovL3d3dy5kYXpuLmNvbS9lbi1VUy9uZXdzL2JveGluZy93ZS1hc2tlZC10aGUtY2hhdC1ncHQtYWktdG8tbmFtZS10aGUtZ3JlYXRlc3QtYm94ZXItYW5kLWZpZ2h0LW9mLWFsbC10aW1lLzFzZm40ZzRzbWxmd24xMnh1YXF6eTE5NHlr0gGPAWh0dHBzOi8vd3d3LmRhem4uY29tL2VuLVVTL25ld3MvYW1wL2JveGluZy93ZS1hc2tlZC10aGUtY2hhdC1ncHQtYWktdG8tbmFtZS10aGUtZ3JlYXRlc3QtYm94ZXItYW5kLWZpZ2h0LW9mLWFsbC10aW1lLzFzZm40ZzRzbWxmd24xMnh1YXF6eTE5NHlr?oc=5,17/01/2023,dazn.com
452,University officials concerned with Chat GPT in the academic world,https://news.google.com/rss/articles/CBMiXGh0dHBzOi8vd3d3LmtjcmcuY29tLzIwMjMvMDEvMTgvdW5pdmVyc2l0eS1vZmZpY2lhbHMtY29uY2VybmVkLXdpdGgtY2hhdC1ncHQtYWNhZGVtaWMtd29ybGQv0gFraHR0cHM6Ly93d3cua2NyZy5jb20vMjAyMy8wMS8xOC91bml2ZXJzaXR5LW9mZmljaWFscy1jb25jZXJuZWQtd2l0aC1jaGF0LWdwdC1hY2FkZW1pYy13b3JsZC8_b3V0cHV0VHlwZT1hbXA?oc=5,17/01/2023,KCRG
453,Chat GPT is this an alert for changes in the way we deliver ...,https://news.google.com/rss/articles/CBMiaWh0dHBzOi8vd3d3LmZlbmV3cy5jby51ay9leGNsdXNpdmUvY2hhdC1ncHQtaXMtdGhpcy1hbi1hbGVydC1mb3ItY2hhbmdlcy1pbi10aGUtd2F5LXdlLWRlbGl2ZXItZWR1Y2F0aW9uL9IBAA?oc=5,18/01/2023,FE News
454,Potential threats and sinister implications of ChatGPT,https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LmhlbHBuZXRzZWN1cml0eS5jb20vMjAyMy8wMS8xOC9jaGF0Z3B0LXRocmVhdHMtdmlkZW8v0gEA?oc=5,18/01/2023,Help Net Security
455,DNA Special: Why Artificial Intelligence tech Chat GPT has been labeled as anti Hindu,https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5kbmFpbmRpYS5jb20vYW5hbHlzaXMvcmVwb3J0LWRuYS1zcGVjaWFsLXdoeS1hcnRpZmljaWFsLWludGVsbGlnZW5jZS10ZWNoLWNoYXQtZ3B0LWhhcy1iZWVuLWxhYmVsZWQtYXMtYW50aS1oaW5kdS0zMDE3NjE00gGJAWh0dHBzOi8vd3d3LmRuYWluZGlhLmNvbS9hbmFseXNpcy9yZXBvcnQtZG5hLXNwZWNpYWwtd2h5LWFydGlmaWNpYWwtaW50ZWxsaWdlbmNlLXRlY2gtY2hhdC1ncHQtaGFzLWJlZW4tbGFiZWxlZC1hcy1hbnRpLWhpbmR1LTMwMTc2MTQvYW1w?oc=5,18/01/2023,DNA India
456,These 8 AI apps are ‘fake’ ChatGPT apps,https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vbS50aW1lc29maW5kaWEuY29tL2dhZGdldHMtbmV3cy90aGVzZS04LWFpLWFwcHMtYXJlLWZha2UtY2hhdGdwdC1hcHBzL3Bob3Rvc3RvcnkvOTcwNjQ5MTIuY21z0gFlaHR0cHM6Ly9tLnRpbWVzb2ZpbmRpYS5jb20vZ2FkZ2V0cy1uZXdzL3RoZXNlLTgtYWktYXBwcy1hcmUtZmFrZS1jaGF0Z3B0LWFwcHMvcGhvdG9zdG9yeS85NzA2NDkxMi5jbXM?oc=5,17/01/2023,Indiatimes.com
457,"Man Asks ChatGPT To Write Him Leave Application For 'Not Feeling The Vibe,' Hilarious Response Goes Viral",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmluZGlhdGltZXMuY29tL3RyZW5kaW5nL3NvY2lhbC1yZWxldmFuY2UvbWFuLWFza3MtY2hhdGdwdC10by13cml0ZS1oaW0tYS1sZWF2ZS1hcHBsaWNhdGlvbi01OTA0NjAuaHRtbNIBdmh0dHBzOi8vd3d3LmluZGlhdGltZXMuY29tL2FtcC90cmVuZGluZy9zb2NpYWwtcmVsZXZhbmNlL21hbi1hc2tzLWNoYXRncHQtdG8td3JpdGUtaGltLWEtbGVhdmUtYXBwbGljYXRpb24tNTkwNDYwLmh0bWw?oc=5,17/01/2023,Indiatimes.com
458,"Conservatives Are Panicking About AI Bias, Think ChatGPT Has ...",https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LnZpY2UuY29tL2VuL2FydGljbGUvOTNhNHFlL2NvbnNlcnZhdGl2ZXMtcGFuaWNraW5nLWFib3V0LWFpLWJpYXMteWVhcnMtdG9vLWxhdGUtdGhpbmstY2hhdGdwdC1oYXMtZ29uZS13b2tl0gEA?oc=5,17/01/2023,VICE
459,Google: Microsoft And ChatGPT Want To Disrupt Google Cloud ...,https://news.google.com/rss/articles/CBMiYmh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzQ1NzAzNDYtZ29vZ2xlLW1pY3Jvc29mdC1hbmQtY2hhdGdwdC13YW50LXRvLWRpc3J1cHQtZ29vZ2xlLWNsb3Vk0gEA?oc=5,17/01/2023,Seeking Alpha
460,"Microsoft Plans to Build OpenAI, ChatGPT Features Into All Products",https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3Lndzai5jb20vYXJ0aWNsZXMvbWljcm9zb2Z0LXBsYW5zLXRvLWJ1aWxkLW9wZW5haS1jYXBhYmlsaXRpZXMtaW50by1hbGwtcHJvZHVjdHMtMTE2NzM5NDc3NzTSAQA?oc=5,17/01/2023,The Wall Street Journal
461,Ukraine Wants Access to ChatGPT,https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3LnZpY2UuY29tL2VuL2FydGljbGUvZzV2N2o3L3VrcmFpbmUtd2FudHMtYWNjZXNzLXRvLWNoYXRncHTSAQA?oc=5,17/01/2023,VICE
462,"ChatGPT is a 'game changer,' says Coursera CEO",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vY2hhdGdwdC1nYW1lLWNoYW5nZXItY291cnNlcmEtY2VvLXBsYW5zLWludGVncmF0aW9uLWNvdXJzZXdvcmstMjAyMy0x0gFpaHR0cHM6Ly93d3cuYnVzaW5lc3NpbnNpZGVyLmNvbS9jaGF0Z3B0LWdhbWUtY2hhbmdlci1jb3Vyc2VyYS1jZW8tcGxhbnMtaW50ZWdyYXRpb24tY291cnNld29yay0yMDIzLTE_YW1w?oc=5,17/01/2023,Business Insider
463,Demand for ChatGPT hits record high AI,https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3LmRpZ2l0LmZ5aS9kZW1hbmQtZm9yLWNoYXRncHQtaGl0cy1yZWNvcmQtaGlnaC_SAQA?oc=5,17/01/2023,DIGIT.FYI
464,"How Ray, a Distributed AI Framework, Helps Power ChatGPT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vdGhlbmV3c3RhY2suaW8vaG93LXJheS1hLWRpc3RyaWJ1dGVkLWFpLWZyYW1ld29yay1oZWxwcy1wb3dlci1jaGF0Z3B0L9IBAA?oc=5,17/01/2023,The New Stack
465,Benjamin McAvoy Bickford | ChatGPT is not going to save you from ...,https://news.google.com/rss/articles/CBMiVGh0dHA6Ly93d3cudGhlZHAuY29tL2FydGljbGUvMjAyMy8wMS9jaGF0LWdwdC1lc3NheS13cml0aW5nLW92ZXJoeXBlZC1hY2FkZW1pY3MtcGVubtIBAA?oc=5,17/01/2023,The Daily Pennsylvanian
466,Microsoft boss: 'Blockchain needs a 'ChatGPT moment',https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vdWsuZmluYW5jZS55YWhvby5jb20vbmV3cy9taWNyb3NvZnQtYmxvY2tjaGFpbi1jaGF0Z3B0LTEyNDUzMjQ3Ni5odG1s0gFVaHR0cHM6Ly91ay5maW5hbmNlLnlhaG9vLmNvbS9hbXBodG1sL25ld3MvbWljcm9zb2Z0LWJsb2NrY2hhaW4tY2hhdGdwdC0xMjQ1MzI0NzYuaHRtbA?oc=5,17/01/2023,Yahoo Finance UK
467,"Move over, ChatGPT: Israeli start up AI21 Labs' AI to cite sources",https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3Lmpwb3N0LmNvbS9idXNpbmVzcy1hbmQtaW5ub3ZhdGlvbi90ZWNoLWFuZC1zdGFydC11cHMvYXJ0aWNsZS03Mjg4MDPSAVFodHRwczovL20uanBvc3QuY29tL2J1c2luZXNzLWFuZC1pbm5vdmF0aW9uL3RlY2gtYW5kLXN0YXJ0LXVwcy9hcnRpY2xlLTcyODgwMy9hbXA?oc=5,17/01/2023,The Jerusalem Post
468,How are Developers Using OpenAI's Tools in their Software?,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vbWluZG1hdHRlcnMuYWkvMjAyMy8wMS9ob3ctYXJlLWRldmVsb3BlcnMtdXNpbmctb3BlbmFpcy10b29scy1pbi10aGVpci1zb2Z0d2FyZS_SAQA?oc=5,17/01/2023,Walter Bradley Center for Natural and Artificial Intelligence
469,A ChatGPT GNOME Extension is in Development for Linux Users,https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vbmV3cy5pdHNmb3NzLmNvbS9jaGF0Z3B0LWdub21lLWV4dGVuc2lvbi1kZXZlbG9wbWVudC_SAQA?oc=5,17/01/2023,It's FOSS News
470,ChatGPT capabilities will be part of Microsoft’s Azure OpenAI ...,https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3Lm9ubXNmdC5jb20vbmV3cy9jaGF0Z3B0LWNvbWluZy10by1henVyZS1vcGVuYWktc2VydmljZS1zb29uL9IBAA?oc=5,17/01/2023,OnMSFT.com
471,"Flipkart explores ChatGPT use cases, drones for delivery",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vc3RhcnR1cHN0b3J5bWVkaWEuY29tL2luc2lnaHRzLWZsaXBrYXJ0LWV4cGxvcmVzLWNoYXRncHQtdXNlLWNhc2VzLWRyb25lcy1mb3ItZGVsaXZlcnkv0gEA?oc=5,17/01/2023,Startup Story
472,Stability AI’s Emad Mostaque says OpenAI 'fundamentally wrong' to ...,https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vc2lmdGVkLmV1L2FydGljbGVzL3N0YWJsZS1kaWZmdXNpb24tYWktZW1hZC1tb3N0YXF1ZS_SAQA?oc=5,18/01/2023,Sifted
473,"Concerns on ChatGPT, the OpenAI chatbot, is overrated, Qatar expert",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vdGhlcGVuaW5zdWxhcWF0YXIuY29tL2FydGljbGUvMTcvMDEvMjAyMy9jb25jZXJucy1vbi1jaGF0Z3B0LXRoZS1vcGVuYWktY2hhdGJvdC1pcy1vdmVycmF0ZWQtcWF0YXItZXhwZXJ00gEA?oc=5,17/01/2023,The Peninsula
474,Crypto White Hat Platform Immunefi Banned 15 ChatGPT Generated Bug Reports. Here's Why,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LmNvaW5kZXNrLmNvbS90ZWNoLzIwMjMvMDEvMTcvY3J5cHRvLXdoaXRlaGF0LXBsYXRmb3JtLWltbXVuZWZpLWJhbm5lZC0xNS1jaGF0Z3B0LWdlbmVyYXRlZC1idWctcmVwb3J0cy1oZXJlcy13aHkv0gGMAWh0dHBzOi8vd3d3LmNvaW5kZXNrLmNvbS90ZWNoLzIwMjMvMDEvMTcvY3J5cHRvLXdoaXRlaGF0LXBsYXRmb3JtLWltbXVuZWZpLWJhbm5lZC0xNS1jaGF0Z3B0LWdlbmVyYXRlZC1idWctcmVwb3J0cy1oZXJlcy13aHkvP291dHB1dFR5cGU9YW1w?oc=5,17/01/2023,CoinDesk
475,This user has found a way to play Dungeons & Dragons with ChatGPT,https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vZW4uc29mdG9uaWMuY29tL2FydGljbGVzL3BsYXktZHVuZ2VvbnMtZHJhZ29ucy1jaGF0Z3B00gEA?oc=5,18/01/2023,Softonic EN
476,ChatGPT Predicts Bitcoin Price For 2030,https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd2F0Y2hlci5ndXJ1L25ld3MvY2hhdGdwdC1wcmVkaWN0cy1iaXRjb2luLXByaWNlLWZvci0yMDMw0gEA?oc=5,17/01/2023,Watcher Guru
477,How To Get Chat GPT Shortcut For iPhone/IOS 16,https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vY29uc2lkZXJpbmdhcHBsZS5jb20vY2hhdC1ncHQtc2hvcnRjdXQtaXBob25lLWlvcy8yNzU2OC_SAQA?oc=5,18/01/2023,ConsideringApple
478,OpenAI Used Kenyan Workers on Less Than $2 Per Hour: Exclusive ...,https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vdGltZS5jb20vNjI0NzY3OC9vcGVuYWktY2hhdGdwdC1rZW55YS13b3JrZXJzL9IBAA?oc=5,18/01/2023,TIME
479,ChatGPT used exploited overseas labor to moderate its language ...,https://news.google.com/rss/articles/CBMiQmh0dHBzOi8vbWFzaGFibGUuY29tL2FydGljbGUvY2hhdC1ncHQtb3Blbi1haS13b3JrZXJzLWV4cGxvaXRhdGlvbtIBAA?oc=5,18/01/2023,Mashable
480,OpenAI Used Kenyan Workers Making $2 an Hour to Filter ...,https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy52aWNlLmNvbS9lbi9hcnRpY2xlL3d4bjNrdy9vcGVuYWktdXNlZC1rZW55YW4td29ya2Vycy1tYWtpbmctZG9sbGFyMi1hbi1ob3VyLXRvLWZpbHRlci10cmF1bWF0aWMtY29udGVudC1mcm9tLWNoYXRncHTSAQA?oc=5,18/01/2023,VICE
